"ID","Prefecture","Q1","Q3","Q4","Q5","Q6","Q10_1","Q10_2","Q10_3","Q10_4","Q10_5","Q10_6","Q10_7","Q10_8","Q10_9","Q10_10","Q10_11","Q14_1","Q14_2","Q14_3","Q14_4","Q14_5","Q14_6","Q15","Q16","Q17","Q18","Q20","Q25","Q28","Q41","Q42_1","Q42_2","Q42_3","Q42_4","Q42_5","Q42_6","Q43_1","Q43_2","Q43_3","Q43_4","Q43_5","Q43_6","Q43_7","Q43_8","Q43_9","Q43_10","Q43_11","Q43_12","Q44_1","Q44_2","Q44_3","Q44_4","Q44_5","Q44_6","Q45","Q46","Q47","Q48","Q49_1","Q49_2","Q50","Q51","Q52","Q53","Q54","Q57_1","Q57_2","Q57_3","Q57_4","Q57_5","Q57_6","Q57_7"
528,12,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,8,0,2,2,8,0,2,2,2,3,2,2,5,2,2,2,4,1,2,2,3,3,3,3,2,1,2,3,2,2,1,5,4,1,4,0,0,0,1,0,1,0
529,12,2,12,4,2,4,0,0,0,0,0,0,0,0,0,0,1,3,3,3,2,4,4,3,2,2,1,1,4,2,4,3,2,0,8,0,1,1,3,2,1,2,2,3,5,2,4,5,5,1,1,5,4,4,4,5,4,2,4,1,2,1,5,4,1,3,0,1,0,1,1,0,0
530,12,3,99,99,3,2,99,99,99,99,99,99,99,99,99,99,99,2,2,2,2,3,3,2,2,2,3,3,5,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,3,2,4,3,3,4,2,99,2,3,1,1,1,5,4,1,4,1,1,0,1,1,0,0
531,12,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,3,3,3,3,2,2,3,2,1,5,99,99,99,99,99,5,5,1,3,4,5,5,1,4,5,3,3,2,3,3,2,2,4,1,1,1,12,7,66,2,5,1,3,5,0,1,0,0,0,0,0
532,12,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,3,3,2,2,2,2,2,1,2,3,5,3,3,7,7,2,1,1,1,2,3,3,2,3,3,2,2,2,3,3,3,2,4,8,2,1,9,2,2,1,2,1,1,5,0,1,0,1,0,0,0
533,12,1,2,4,2,2,0,0,1,0,0,0,0,0,0,0,0,1,2,3,3,4,4,4,2,2,3,3,3,2,4,5,5,5,8,7,5,2,5,1,3,4,3,3,1,2,4,1,1,1,2,1,3,3,5,2,4,2,12,4,66,2,2,1,5,4,1,1,0,0,0,0,0
534,12,2,3,3,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,3,3,2,2,3,3,3,3,1,7,3,5,3,3,2,2,3,2,4,2,3,3,3,3,2,3,3,3,4,3,2,3,3,4,5,2,11,7,66,2,3,1,4,4,1,1,1,0,0,0,0
535,12,2,4,4,2,3,0,1,1,1,1,0,0,0,0,0,0,2,2,2,3,3,3,2,2,2,2,3,2,2,4,5,3,8,9,3,5,2,4,1,3,2,2,3,2,3,1,2,2,2,3,3,3,3,3,4,4,2,8,1,2,2,3,1,4,4,1,1,1,1,0,1,0
536,12,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,2,2,3,2,3,2,3,2,2,2,1,2,2,1,8,3,3,5,8,3,4,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,2,1,2,15,7,66,2,1,1,2,6,1,1,0,0,0,0,0
537,12,2,12,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,2,3,5,3,3,3,3,2,3,1,2,1,5,6,4,5,99,4,4,1,1,1,5,99,3,4,1,1,1,5,5,1,1,1,3,3,3,9,3,2,14,7,66,3,2,1,1,4,1,1,0,0,0,0,0
538,12,2,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,4,4,2,2,3,2,2,99,99,99,99,99,99,3,3,3,3,4,4,3,3,3,5,3,3,1,1,2,2,2,2,3,2,1,15,4,66,2,2,1,2,4,1,1,1,0,0,0,0
539,12,1,5,5,1,2,0,0,0,1,0,0,0,0,0,0,0,2,2,3,2,3,4,2,2,3,2,2,2,2,5,6,4,5,4,5,1,4,4,1,5,3,2,3,2,4,5,2,1,4,4,1,1,2,2,4,5,1,10,1,1,2,2,1,3,5,1,1,0,1,0,0,0
540,13,2,12,99,4,4,0,0,0,0,0,0,0,0,0,0,1,3,3,4,2,3,4,3,2,3,1,1,3,2,12,0,0,0,0,0,0,2,2,1,3,2,4,5,2,4,2,5,3,3,3,3,3,2,2,5,1,1,2,6,66,1,5,2,4,2,0,1,0,1,0,0,0
541,13,1,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,2,2,2,3,4,4,3,2,2,2,2,3,2,1,6,5,5,1,6,6,3,5,1,5,3,3,5,1,5,5,3,5,1,3,1,3,3,5,4,3,2,14,5,66,2,2,2,2,5,1,1,0,0,0,0,0
542,13,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,1,2,3,3,4,4,4,4,2,2,2,2,3,2,1,5,6,5,0,5,6,3,5,1,3,3,4,3,3,3,2,2,1,4,2,3,2,2,5,3,2,1,8,1,2,2,5,2,3,3,1,1,0,0,0,0,0
543,13,1,6,6,2,2,1,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,5,2,2,2,2,2,6,99,99,99,99,99,99,3,3,3,3,1,3,4,99,3,3,3,3,1,5,1,3,3,3,4,1,2,14,7,66,2,3,1,5,6,1,1,0,0,0,0,0
544,13,2,4,4,1,4,0,0,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,3,2,2,2,2,3,2,4,4,4,2,8,3,3,1,4,1,5,2,1,1,3,1,1,1,1,3,5,5,2,3,3,2,4,2,2,1,2,1,3,4,3,3,0,0,0,1,1,1,0
545,13,2,4,4,2,3,0,1,1,0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,1,2,1,1,2,1,4,3,3,3,5,2,2,2,2,2,2,4,4,4,2,2,5,2,5,2,2,5,4,2,5,1,1,1,1,6,66,1,2,2,4,3,0,1,0,1,1,1,0
546,13,2,4,1,1,5,0,0,0,0,0,0,0,1,0,0,0,3,4,2,2,2,2,1,2,4,1,1,3,3,1,3,0,2,3,2,2,1,1,3,5,2,3,4,2,3,2,3,5,1,2,5,5,5,2,1,1,1,10,3,66,2,5,2,2,3,1,1,1,1,1,1,0
547,13,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,4,2,3,2,2,2,1,3,2,12,2,6,5,5,6,6,1,1,1,4,2,1,3,3,3,4,2,1,2,3,5,4,4,4,5,1,1,3,1,1,1,5,5,3,3,0,1,0,1,1,1,0
548,13,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,2,2,3,2,3,3,3,3,2,1,1,3,2,2,5,5,0,5,5,5,3,3,3,4,2,2,5,2,2,4,3,3,2,3,3,3,3,3,1,2,1,13,7,66,2,2,2,2,4,0,1,0,1,0,0,0
549,13,2,12,1,3,3,0,1,0,1,0,0,0,0,0,0,0,3,2,5,2,3,4,3,3,2,2,3,2,3,1,8,0,5,0,5,0,2,4,2,4,2,2,4,1,3,2,2,5,1,4,3,3,3,4,4,1,2,11,2,3,2,4,1,3,4,0,1,0,0,0,0,0
550,13,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,3,2,2,2,2,3,2,2,12,5,6,5,5,5,5,3,3,2,4,2,2,2,2,4,4,1,1,2,3,4,2,2,3,2,99,2,6,1,2,1,4,4,1,4,0,1,0,1,1,0,0
551,13,1,4,4,2,3,0,0,0,0,0,1,0,0,0,0,0,2,2,2,3,3,3,4,4,1,1,2,2,2,4,4,5,3,6,7,99,4,4,3,3,2,1,5,5,5,5,2,5,3,3,1,1,2,2,1,4,2,14,7,66,3,2,1,2,4,0,1,1,0,0,0,0
552,13,2,1,4,1,3,0,0,1,0,0,0,0,0,0,0,0,2,4,4,3,3,4,2,2,3,2,1,2,2,4,5,0,0,7,1,1,1,3,1,4,2,1,5,4,3,3,2,5,1,2,5,3,4,2,2,1,1,8,1,2,2,2,1,6,4,1,1,0,1,1,0,0
553,13,2,12,5,3,3,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,3,3,3,2,2,3,3,2,12,5,5,5,5,5,5,3,4,2,3,3,3,4,2,3,4,3,3,2,3,2,4,3,4,4,12,2,12,5,66,2,4,1,6,4,1,1,0,0,1,0,0
554,13,2,1,4,1,4,0,0,1,0,0,0,0,0,0,0,0,4,4,3,3,2,1,1,1,2,1,1,4,2,4,1,2,1,6,1,2,1,1,99,2,3,1,3,2,5,4,3,3,2,2,3,4,4,3,3,4,2,7,5,66,2,2,1,4,3,0,0,0,1,0,1,0
555,13,1,12,1,2,2,1,1,1,1,0,0,0,0,0,0,0,2,2,3,3,3,3,2,2,3,2,2,3,2,1,5,5,5,5,5,5,3,4,2,3,2,3,3,3,4,3,2,2,4,3,2,2,2,3,3,1,1,6,3,66,1,3,2,3,4,0,1,0,1,1,1,0
556,13,2,4,4,1,4,0,0,0,0,0,0,0,0,0,0,1,4,4,4,3,3,3,2,2,4,2,2,3,3,4,0,0,0,5,0,0,2,1,5,1,2,1,5,1,5,5,5,5,1,5,5,4,2,5,8,4,1,11,7,66,3,7,4,1,7,0,0,0,0,0,0,1
557,13,2,2,4,2,4,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,3,2,1,1,2,1,1,3,3,12,0,5,1,6,3,3,1,2,2,3,4,1,5,2,3,3,2,2,1,2,5,5,2,3,6,12,1,9,3,66,3,2,1,3,3,0,0,0,1,0,1,0
558,13,2,5,5,2,3,0,0,0,1,0,0,0,0,0,0,0,2,2,3,3,4,4,2,2,4,2,3,3,2,5,3,3,3,3,6,5,2,2,1,3,4,4,1,1,3,5,2,1,1,2,4,3,4,5,8,12,2,3,1,2,1,3,1,5,4,0,0,0,1,1,1,0
559,13,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,2,2,3,2,2,3,1,2,2,2,1,3,2,1,7,8,7,6,9,0,5,5,1,5,1,5,5,1,5,1,2,1,2,2,1,4,1,4,4,2,1,7,2,2,2,2,2,4,3,0,1,0,1,0,0,0
560,13,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,2,2,2,2,2,2,1,2,2,2,5,7,5,5,3,5,3,3,2,4,2,3,4,2,3,2,1,1,2,3,2,2,3,4,5,12,2,5,3,66,4,5,3,2,3,0,1,0,0,1,1,0
561,13,2,3,3,1,4,0,1,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,2,1,1,4,2,12,0,0,7,5,1,0,1,1,2,3,5,2,4,3,2,1,5,5,5,1,5,4,1,5,7,1,1,7,1,2,2,5,1,3,3,0,1,0,1,0,0,0
562,13,2,12,10,1,4,0,0,0,0,0,0,0,0,0,0,1,2,4,4,4,4,4,2,2,2,2,1,2,2,12,0,0,0,0,0,0,3,5,2,2,3,3,1,1,1,1,1,1,1,1,5,5,4,5,5,12,1,4,1,2,2,5,4,2,5,1,1,1,1,1,1,0
563,13,1,1,1,2,3,0,1,0,0,0,0,0,0,1,0,0,2,2,3,2,3,3,3,2,2,2,1,2,2,1,7,5,6,6,7,6,99,4,1,3,2,2,4,2,4,2,2,3,2,3,1,3,3,4,4,1,2,9,5,66,2,2,2,2,4,0,1,0,1,0,0,0
564,13,3,11,1,3,2,0,0,0,0,0,0,0,0,0,0,1,2,4,2,1,4,2,1,1,3,2,1,1,2,4,8,5,5,5,3,3,1,2,2,2,1,2,1,3,4,2,5,1,3,2,4,3,4,3,2,1,1,5,2,2,1,2,1,2,6,0,1,0,1,0,0,0
565,13,2,2,4,2,3,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,4,4,3,3,2,3,3,3,2,7,0,5,5,7,0,7,2,5,1,3,1,1,5,1,3,4,3,5,2,3,1,3,3,5,5,4,2,13,1,3,2,2,2,2,6,1,1,0,0,0,0,0
566,13,2,12,4,2,3,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,3,2,2,2,2,1,2,1,12,2,2,3,6,1,2,2,4,2,2,2,2,5,2,5,2,3,2,2,3,4,3,2,3,2,12,1,1,6,66,1,3,4,5,5,0,1,0,1,1,1,0
567,13,2,4,4,2,3,0,1,1,0,0,0,0,0,0,0,0,2,2,2,2,3,3,3,3,1,2,1,3,2,1,6,2,5,5,5,5,2,2,3,3,2,2,2,2,3,3,2,1,3,2,4,3,3,2,2,4,1,10,1,2,2,2,4,2,4,0,1,0,1,0,0,0
568,13,2,4,4,2,3,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,3,2,2,2,2,2,2,3,12,1,5,3,5,0,5,3,3,3,3,3,3,4,3,4,3,1,1,3,3,3,3,3,3,2,4,2,9,5,66,2,2,4,5,5,1,0,0,0,1,0,0
569,13,2,99,99,3,3,0,1,0,0,0,0,0,0,0,0,0,2,3,3,4,4,4,2,2,3,1,1,3,2,1,3,2,6,2,3,1,2,5,1,2,2,2,4,2,5,1,2,1,1,3,1,2,3,5,1,1,2,11,3,66,2,2,1,3,5,1,1,0,1,0,0,0
570,13,3,12,99,3,3,0,0,0,0,0,0,0,0,0,0,1,5,5,5,2,2,3,2,2,2,2,2,2,3,12,99,99,99,99,99,99,3,3,3,4,3,3,4,3,4,2,2,2,3,3,3,4,3,3,2,99,2,3,2,2,1,3,4,1,6,0,0,0,1,1,0,0
571,13,2,2,2,3,4,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,2,1,2,3,2,2,2,2,6,3,4,4,4,4,6,3,1,1,4,2,4,4,1,3,5,1,1,3,4,1,2,3,1,8,3,2,3,2,3,1,5,4,2,5,0,0,0,1,0,0,0
572,13,3,11,11,2,3,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,2,2,2,2,1,2,2,12,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,12,2,8,1,2,1,5,4,4,4,1,1,0,1,0,0,0
573,13,2,12,4,3,4,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,2,2,2,2,3,2,1,3,2,99,6,6,6,6,6,6,1,4,3,4,3,1,4,4,3,4,3,3,3,1,5,3,3,3,1,2,1,2,2,2,2,5,4,2,4,0,1,0,0,0,1,0
574,13,3,2,7,3,3,0,0,0,0,0,0,0,0,0,0,1,2,2,5,3,4,4,3,3,1,2,2,4,2,12,2,3,0,2,2,3,2,2,1,3,2,4,4,1,3,3,4,3,2,4,2,2,1,5,4,12,1,13,7,66,2,2,1,5,5,0,1,0,1,0,0,0
575,13,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,3,3,3,3,2,1,2,2,2,2,3,5,1,1,3,3,2,4,1,3,3,3,2,2,3,1,2,2,2,2,2,2,2,4,2,1,1,11,7,66,3,5,3,1,4,1,1,0,1,0,0,0
576,13,1,5,5,1,3,0,0,1,1,0,0,0,0,0,0,0,2,2,2,3,3,3,3,2,2,2,2,3,2,5,99,99,99,99,99,99,1,4,1,1,3,4,4,1,5,2,5,2,2,3,4,4,4,5,8,5,1,13,7,66,3,2,1,6,6,1,1,1,1,0,0,0
577,13,2,2,2,2,3,1,1,1,0,0,0,0,0,0,0,0,2,2,2,3,3,3,3,2,2,2,2,3,2,10,2,6,5,5,2,6,5,5,1,3,2,2,5,2,5,5,3,2,3,3,3,3,2,3,2,1,1,14,7,66,2,2,2,2,5,1,1,0,0,0,0,0
578,13,2,12,99,2,3,0,0,1,0,0,0,0,0,0,0,0,2,2,3,3,3,3,1,1,2,2,2,2,1,12,99,99,99,99,2,99,1,2,1,4,2,2,2,3,2,1,5,1,2,1,5,4,1,5,5,12,2,4,1,2,2,5,4,2,3,0,0,0,1,0,0,0
579,13,1,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,3,1,2,2,3,2,2,99,99,99,99,99,99,2,1,1,2,2,4,2,2,2,3,5,2,2,1,5,2,1,4,1,1,1,14,3,66,2,5,1,2,3,1,1,0,0,0,0,0
580,13,2,12,2,2,4,0,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,2,1,3,2,1,2,2,1,3,5,5,4,2,4,4,4,1,5,1,1,5,4,2,2,1,1,2,4,5,2,4,4,4,2,1,3,1,2,1,5,3,1,6,0,0,0,1,0,0,0
581,13,1,3,3,2,2,0,1,0,1,0,0,0,0,0,0,0,2,2,3,2,3,3,2,2,3,2,1,3,2,3,6,5,8,5,8,4,3,3,2,4,2,2,3,2,3,3,2,2,3,3,3,2,3,4,2,1,2,14,7,66,2,2,2,4,4,0,1,0,1,0,1,0
582,13,1,3,3,2,2,0,1,0,1,0,0,0,0,0,0,0,2,2,2,3,3,3,2,1,3,1,1,3,2,3,5,3,7,3,5,3,1,5,1,2,1,5,5,5,1,1,1,1,1,1,4,3,1,1,5,3,1,3,2,2,2,5,4,2,5,0,1,0,1,0,1,0
583,13,2,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,2,2,2,1,2,1,2,3,5,1,3,5,7,2,2,2,3,3,3,3,2,3,3,3,2,2,3,3,2,3,4,4,2,1,11,7,66,2,3,1,2,5,0,1,0,1,0,0,0
584,13,2,3,3,3,3,0,1,0,0,1,0,0,0,0,0,0,2,2,3,2,3,3,2,3,3,2,1,3,2,3,3,3,5,4,3,3,2,3,1,2,1,2,5,3,4,4,1,1,4,3,4,3,3,3,2,12,2,7,2,3,2,2,2,4,4,1,1,0,1,0,0,0
585,13,1,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,3,4,2,4,4,2,1,1,1,1,3,1,4,7,3,5,8,7,7,1,2,2,2,1,1,1,2,1,5,2,1,3,2,5,4,1,2,1,1,1,2,6,66,1,5,1,4,2,1,1,0,1,1,0,0
586,13,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,4,3,3,4,4,4,4,4,1,1,1,2,2,1,99,99,99,99,99,99,1,1,5,1,4,3,5,5,3,3,5,5,1,1,5,5,1,3,1,1,1,13,1,4,2,5,1,2,3,1,1,0,0,0,0,0
587,13,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,3,3,3,2,2,2,3,2,2,5,6,4,4,6,6,3,4,1,4,2,3,3,2,3,3,2,2,3,4,2,2,2,4,4,2,2,3,1,1,1,6,1,3,3,1,1,0,1,0,0,0
588,13,1,1,99,2,2,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,2,2,3,1,1,3,2,1,5,3,1,3,5,2,1,2,1,5,1,1,5,3,3,4,1,1,4,2,2,2,3,2,4,1,2,9,3,66,2,2,2,3,5,0,1,0,1,0,0,0
589,13,2,1,4,2,3,0,0,0,1,0,0,0,0,0,0,0,2,4,3,3,3,3,2,2,3,2,1,3,2,4,1,5,5,7,0,6,3,2,1,3,3,1,3,2,2,1,2,2,4,2,3,3,3,3,2,4,2,7,5,66,2,3,1,4,3,0,1,0,1,0,1,0
590,13,2,12,4,1,4,0,0,0,0,0,0,0,0,0,0,1,3,3,4,3,2,4,2,1,3,2,1,1,2,1,4,5,1,7,0,1,2,2,1,3,1,1,5,2,3,5,3,3,2,1,5,4,2,5,2,4,2,4,1,2,1,5,4,1,4,0,1,0,1,1,0,0
591,13,1,4,7,2,3,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,4,4,4,3,3,2,1,2,2,12,5,5,3,5,5,5,1,2,1,3,2,3,4,2,3,4,2,2,1,2,4,3,3,3,4,2,1,9,2,2,2,2,3,3,6,1,1,0,1,0,0,0
592,13,1,12,99,4,4,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2,3,3,2,2,2,2,2,3,3,1,3,3,4,4,6,4,2,2,2,4,3,2,5,3,1,3,1,1,1,2,3,4,1,5,5,12,1,6,1,2,2,5,1,4,2,0,1,0,1,1,1,0
593,13,2,4,4,2,3,0,0,1,0,0,0,0,0,0,0,0,2,2,2,3,3,3,2,3,3,2,2,3,2,4,2,2,2,8,0,0,2,3,1,3,2,2,3,2,2,2,2,2,1,2,2,4,2,5,2,4,2,3,1,2,1,5,4,1,3,0,0,0,1,0,0,0
594,13,2,6,6,2,4,1,0,0,0,1,0,0,0,0,0,0,2,3,3,2,3,2,2,1,3,2,2,3,2,6,3,5,2,1,5,5,5,3,1,4,2,3,3,4,4,4,2,1,4,2,2,3,3,4,5,6,2,4,3,66,2,5,3,2,3,0,0,0,1,0,1,0
595,13,1,1,1,2,2,0,0,1,1,0,0,0,0,0,0,0,2,3,3,2,3,3,2,2,3,2,2,2,1,1,99,99,99,99,99,99,3,3,2,4,3,4,3,1,3,4,5,2,2,4,5,3,4,5,4,1,1,13,2,2,2,2,1,5,4,1,1,0,0,0,0,0
596,13,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,1,1,2,2,5,4,4,4,3,1,2,1,3,2,2,2,5,0,0,4,5,3,3,1,2,4,2,5,3,5,5,3,2,1,5,3,3,3,5,2,12,1,8,1,2,2,6,1,4,4,1,1,0,1,0,0,0
597,13,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,3,2,2,2,3,2,2,3,7,3,5,3,3,3,3,3,3,3,3,4,4,4,99,3,3,3,3,3,3,3,3,4,2,2,11,2,4,2,4,2,3,5,0,1,0,0,0,0,0
598,13,2,1,1,2,4,0,0,0,0,0,0,0,0,0,0,1,2,4,3,3,4,4,1,1,3,1,1,4,2,12,5,4,5,5,5,5,1,2,2,3,1,4,5,2,1,4,3,3,1,1,5,5,3,4,2,1,1,7,7,66,1,3,2,3,5,1,1,0,0,0,0,0
599,13,2,12,99,4,4,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,2,2,2,2,1,2,1,12,5,5,5,5,5,5,1,1,3,3,3,3,3,1,5,1,3,3,2,3,3,3,3,3,4,12,2,9,1,2,1,2,4,2,3,0,1,0,1,0,1,0
600,13,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,4,3,4,3,4,4,3,2,2,2,2,1,2,1,7,5,3,4,6,2,5,4,2,2,4,3,5,1,4,2,3,2,3,5,3,5,2,2,2,1,1,3,1,1,2,5,4,2,5,0,1,0,0,0,0,0
601,13,1,2,2,3,3,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,3,3,4,2,99,99,99,99,99,99,99,5,5,1,5,1,1,5,1,5,99,5,5,99,99,99,99,99,99,4,2,2,13,5,66,2,1,1,3,5,0,1,0,0,0,0,0
602,13,3,12,1,2,3,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,4,3,3,2,2,2,3,2,1,4,3,0,1,4,2,3,3,1,3,2,3,4,3,4,2,3,2,2,3,2,2,3,5,2,1,2,7,1,3,1,4,1,2,4,1,1,0,0,1,0,0
603,13,2,2,6,2,3,0,0,0,0,1,0,0,0,0,0,0,3,3,3,3,3,3,2,2,3,1,1,3,2,6,3,3,3,3,4,3,3,2,3,2,2,2,4,2,4,2,3,3,2,3,3,4,3,4,4,6,1,11,3,66,2,3,1,2,4,0,1,0,1,0,1,0
604,13,2,6,6,2,4,0,0,0,0,0,0,0,0,0,0,1,2,3,4,3,4,4,2,2,4,2,1,2,2,12,0,1,1,1,0,0,4,5,1,5,1,1,5,2,4,5,2,1,2,5,1,2,4,2,2,12,2,8,3,66,2,3,2,3,6,1,1,0,1,0,0,0
605,13,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3,3,2,2,2,1,3,2,1,7,6,5,5,6,6,2,3,1,4,2,2,3,3,2,4,2,2,2,4,4,2,3,2,2,1,1,9,1,2,2,5,2,3,2,1,1,1,1,0,0,0
606,13,2,6,6,2,3,0,0,0,0,0,1,0,0,0,0,0,2,3,3,3,2,5,2,2,2,2,3,4,2,6,0,3,0,1,3,3,3,2,1,5,5,4,5,2,5,3,1,1,3,5,1,1,3,5,5,12,2,6,3,66,1,5,1,2,5,1,0,0,1,1,0,0
607,13,2,12,4,3,4,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,4,4,2,2,3,2,3,2,2,12,5,5,5,5,5,5,1,5,2,4,1,3,5,5,5,1,2,1,3,3,2,4,3,3,5,4,2,4,5,66,2,4,4,4,3,0,1,0,0,0,0,0
608,13,3,1,4,1,2,0,1,1,1,0,0,0,0,0,0,0,1,2,2,2,3,3,3,2,2,1,1,3,2,1,10,6,7,7,7,9,1,3,3,4,2,2,3,3,3,2,2,2,2,2,5,1,3,1,4,1,2,4,1,3,1,5,5,3,3,1,1,1,0,0,0,0
609,13,1,1,1,3,3,1,1,0,0,0,1,0,0,0,0,0,2,2,3,3,4,4,3,2,2,1,1,3,2,7,99,99,99,99,99,99,99,5,1,3,1,2,5,1,5,3,3,3,1,4,1,5,3,5,7,2,2,13,7,66,3,2,2,1,7,1,1,0,0,0,0,0
610,13,1,12,3,3,4,1,1,0,0,0,0,0,0,0,0,0,2,3,3,3,4,4,4,4,2,2,1,3,2,12,0,1,5,0,5,4,4,5,1,5,1,5,2,2,4,3,2,2,1,2,1,3,3,4,3,1,2,12,8,66,3,7,2,2,5,1,1,0,1,0,0,0
611,13,2,12,4,2,3,0,0,1,0,0,0,0,0,0,0,0,3,4,4,4,4,4,2,2,2,2,3,3,2,1,4,4,3,5,4,4,3,2,2,4,2,2,4,3,3,2,1,1,2,2,5,2,3,4,2,12,1,5,1,2,2,5,4,3,4,0,1,0,1,1,1,0
612,13,1,12,4,3,3,0,0,1,0,0,0,0,0,0,0,0,2,3,2,2,3,3,2,2,2,2,2,2,2,4,5,5,5,7,5,5,2,3,1,4,2,2,3,2,3,2,1,1,4,3,4,2,2,3,2,1,2,3,1,2,1,5,1,2,4,0,1,0,1,1,0,0
613,13,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,3,2,2,1,2,2,2,1,1,8,2,5,2,2,1,3,4,2,4,3,2,5,2,4,1,1,1,2,2,1,3,3,3,2,1,1,10,1,2,2,5,2,3,4,0,1,0,1,0,0,0
614,13,1,7,4,2,3,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,5,2,2,2,2,3,2,12,6,5,5,6,6,5,3,2,1,3,3,2,2,3,3,3,2,1,2,2,3,4,3,3,5,1,2,7,5,66,2,4,2,5,3,1,1,0,0,0,0,0
615,13,3,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,2,2,2,3,4,3,3,3,2,2,2,3,2,2,4,9,4,0,4,9,4,4,1,5,1,3,3,1,4,5,1,1,4,4,1,2,2,4,5,2,2,11,1,3,2,5,1,2,3,0,1,0,0,0,0,0
616,13,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2,3,3,2,2,3,2,2,3,2,1,5,5,5,2,6,4,2,4,1,4,4,2,3,3,2,2,2,2,1,1,3,2,2,4,5,12,2,6,1,2,2,5,4,3,3,1,1,0,1,1,0,0
617,13,1,1,1,2,2,0,1,1,1,0,0,0,0,0,0,0,2,3,4,3,4,4,4,2,2,1,1,2,1,1,9,0,8,7,7,3,2,2,2,2,2,3,2,1,3,2,4,2,1,4,4,2,3,2,5,3,1,12,7,66,2,6,2,2,3,1,1,0,0,0,0,0
618,13,2,8,8,2,2,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,3,2,2,3,1,1,3,2,4,3,5,6,7,3,7,2,2,2,3,4,2,4,2,4,2,4,4,2,2,4,4,4,3,8,4,1,7,1,2,2,5,2,4,4,1,1,1,1,1,1,0
